company_name,price_date,price_type,price
Citigroup Bank,2024-08-15,Predicted,58.1274299621582
Citigroup Bank,2024-08-16,Predicted,58.95792007446289
Citigroup Bank,2024-08-19,Predicted,60.01371765136719
Citigroup Bank,2024-08-20,Predicted,61.15040969848633
Citigroup Bank,2024-08-21,Predicted,62.045372009277344
Citigroup Bank,2024-08-22,Predicted,62.53633117675781
Citigroup Bank,2024-08-23,Predicted,62.69430923461914
Citigroup Bank,2024-08-26,Predicted,62.903839111328125
Citigroup Bank,2024-08-27,Predicted,63.033634185791016
Citigroup Bank,2024-08-28,Predicted,63.07634353637695
Citigroup Bank,2024-08-29,Predicted,63.04042434692383
Citigroup Bank,2024-08-30,Predicted,63.00885391235352
Citigroup Bank,2024-09-03,Predicted,63.10357666015625
Citigroup Bank,2024-09-04,Predicted,63.05806350708008
Citigroup Bank,2024-09-05,Predicted,62.86391067504883
Citigroup Bank,2024-09-06,Predicted,62.55960464477539
Citigroup Bank,2024-09-09,Predicted,61.98808288574219
Citigroup Bank,2024-09-10,Predicted,61.42762756347656
Citigroup Bank,2024-09-11,Predicted,60.69871520996094
Citigroup Bank,2024-09-12,Predicted,59.888427734375
Citigroup Bank,2024-09-13,Predicted,59.15888977050781
Citigroup Bank,2024-09-16,Predicted,58.63847732543945
Citigroup Bank,2024-09-17,Predicted,58.432464599609375
Citigroup Bank,2024-09-18,Predicted,58.58673858642578
Citigroup Bank,2024-09-19,Predicted,59.032188415527344
Citigroup Bank,2024-09-20,Predicted,60.09071350097656
Citigroup Bank,2024-09-23,Predicted,61.20685195922852
Citigroup Bank,2024-09-24,Predicted,62.27472686767578
Citigroup Bank,2024-09-25,Predicted,62.95045471191406
Citigroup Bank,2024-09-26,Predicted,63.1339225769043
Citigroup Bank,2024-09-27,Predicted,63.216304779052734
Citigroup Bank,2024-09-30,Predicted,63.23350524902344
Citigroup Bank,2024-10-01,Predicted,63.3227653503418
Citigroup Bank,2024-10-02,Predicted,63.301849365234375
Citigroup Bank,2024-10-03,Predicted,63.25899887084961
Citigroup Bank,2024-10-04,Predicted,63.08721923828125
Citigroup Bank,2024-10-07,Predicted,63.08684539794922
Citigroup Bank,2024-10-08,Predicted,63.170013427734375
Citigroup Bank,2024-10-09,Predicted,63.397647857666016
Citigroup Bank,2024-10-10,Predicted,63.81905746459961
Citigroup Bank,2024-10-11,Predicted,64.1809310913086
Citigroup Bank,2024-10-14,Predicted,64.8371810913086
Citigroup Bank,2024-10-15,Predicted,65.5960464477539
Citigroup Bank,2024-10-16,Predicted,65.73098754882812
Citigroup Bank,2024-10-17,Predicted,65.7762222290039
Citigroup Bank,2024-10-18,Predicted,65.69308471679688
Citigroup Bank,2024-10-21,Predicted,65.35936737060547
Citigroup Bank,2024-10-22,Predicted,64.76754760742188
Citigroup Bank,2024-10-23,Predicted,64.40528869628906
Citigroup Bank,2024-10-24,Predicted,64.14067077636719
Citigroup Bank,2024-10-25,Predicted,63.9643440246582
Citigroup Bank,2024-10-28,Predicted,63.6666374206543
Citigroup Bank,2024-10-29,Predicted,63.750282287597656
Citigroup Bank,2024-10-30,Predicted,64.11857604980469
Citigroup Bank,2024-10-31,Predicted,64.57057189941406
Citigroup Bank,2024-11-01,Predicted,64.95450592041016
Citigroup Bank,2024-11-04,Predicted,65.16702270507812
Citigroup Bank,2024-11-05,Predicted,65.02220153808594
Citigroup Bank,2024-11-06,Predicted,64.91744995117188
Citigroup Bank,2024-11-07,Predicted,65.7371826171875
Citigroup Bank,2024-11-08,Predicted,66.78337860107422
Citigroup Bank,2024-11-11,Predicted,67.90824127197266
Citigroup Bank,2024-11-12,Predicted,69.10423278808594
Citigroup Bank,2024-11-13,Predicted,70.00395202636719
Citigroup Bank,2024-11-14,Predicted,70.5670394897461
Citigroup Bank,2024-11-15,Predicted,70.70574188232422
Citigroup Bank,2024-11-18,Predicted,70.67876434326172
Citigroup Bank,2024-11-19,Predicted,70.58415985107422
Citigroup Bank,2024-11-20,Predicted,70.38582611083984
Citigroup Bank,2024-11-21,Predicted,70.1028060913086
Citigroup Bank,2024-11-22,Predicted,69.93209838867188
Citigroup Bank,2024-11-25,Predicted,70.00117492675781
Citigroup Bank,2024-11-26,Predicted,70.35283660888672
Citigroup Bank,2024-11-27,Predicted,70.63463592529297
Citigroup Bank,2024-11-29,Predicted,70.91828918457031
Citigroup Bank,2024-12-02,Predicted,71.27981567382812
Citigroup Bank,2024-12-03,Predicted,71.7148208618164
Citigroup Bank,2024-12-04,Predicted,72.12409210205078
Citigroup Bank,2024-12-05,Predicted,72.46687316894531
Citigroup Bank,2024-12-06,Predicted,72.84368896484375
Citigroup Bank,2024-12-09,Predicted,73.15470123291016
Citigroup Bank,2024-12-10,Predicted,73.3241195678711
Citigroup Bank,2024-12-11,Predicted,73.49869537353516
Citigroup Bank,2024-12-12,Predicted,73.53980255126953
Citigroup Bank,2024-12-13,Predicted,73.40585327148438
Citigroup Bank,2024-12-16,Predicted,73.1200180053711
Citigroup Bank,2024-12-17,Predicted,72.87940216064453
Citigroup Bank,2024-12-18,Predicted,72.63056945800781
Citigroup Bank,2024-12-19,Predicted,71.89257049560547
Citigroup Bank,2024-12-20,Predicted,71.07801818847656
Citigroup Bank,2024-12-23,Predicted,70.47616577148438
Citigroup Bank,2024-12-24,Predicted,70.18840789794922
Citigroup Bank,2024-12-26,Predicted,70.34600067138672
Citigroup Bank,2024-12-27,Predicted,70.79859161376953
Citigroup Bank,2024-12-30,Predicted,71.29740905761719
Citigroup Bank,2024-12-31,Predicted,71.64640045166016
Citigroup Bank,2025-01-02,Predicted,71.86074829101562
Citigroup Bank,2025-01-03,Predicted,71.88076782226562
Citigroup Bank,2025-01-06,Predicted,71.97372436523438
Citigroup Bank,2025-01-07,Predicted,72.38814544677734
Citigroup Bank,2025-01-08,Predicted,73.07300567626953
Citigroup Bank,2025-01-10,Predicted,73.72139739990234
Citigroup Bank,2025-01-13,Predicted,73.9128646850586
Citigroup Bank,2025-01-14,Predicted,74.07183074951172
Citigroup Bank,2025-01-15,Predicted,74.29248046875
Citigroup Bank,2025-01-16,Predicted,75.36959838867188
Citigroup Bank,2025-01-17,Predicted,76.76036071777344
Citigroup Bank,2025-01-21,Predicted,78.38552856445312
Citigroup Bank,2025-01-22,Predicted,80.17495727539062
Citigroup Bank,2025-01-23,Predicted,81.732177734375
Citigroup Bank,2025-01-24,Predicted,82.9332275390625
Citigroup Bank,2025-01-27,Predicted,83.60267639160156
Citigroup Bank,2025-01-28,Predicted,83.7586898803711
Citigroup Bank,2025-01-29,Predicted,83.36026000976562
Citigroup Bank,2025-01-30,Predicted,82.8445816040039
Citigroup Bank,2025-01-31,Predicted,82.55809783935547
Citigroup Bank,2025-02-03,Predicted,82.34281158447266
Citigroup Bank,2025-02-04,Predicted,81.86524963378906
Citigroup Bank,2025-02-05,Predicted,81.13611602783203
Citigroup Bank,2025-02-06,Predicted,80.59068298339844
Citigroup Bank,2025-02-07,Predicted,80.77521514892578
Citigroup Bank,2025-02-10,Predicted,81.20223236083984
Citigroup Bank,2025-02-11,Predicted,81.5333023071289
Citigroup Bank,2025-02-12,Predicted,81.85066223144531
Citigroup Bank,2025-02-13,Predicted,82.13455200195312
Citigroup Bank,2025-02-14,Predicted,82.50972747802734
Citigroup Bank,2025-02-18,Predicted,83.34663391113281
Citigroup Bank,2025-02-19,Predicted,84.2716064453125
Citigroup Bank,2025-02-20,Predicted,84.95338439941406
Citigroup Bank,2025-02-21,Predicted,84.87535858154297
Citigroup Bank,2025-02-24,Predicted,84.08435821533203
Citigroup Bank,2025-02-25,Predicted,82.82551574707031
Citigroup Bank,2025-02-26,Predicted,81.44512176513672
Citigroup Bank,2025-02-27,Predicted,80.40312194824219
Citigroup Bank,2025-02-28,Predicted,79.68016052246094
Citigroup Bank,2025-03-03,Predicted,79.47955322265625
Citigroup Bank,2025-03-04,Predicted,79.09175109863281
Citigroup Bank,2025-03-05,Predicted,77.82640075683594
Citigroup Bank,2025-03-06,Predicted,76.4596939086914
Citigroup Bank,2025-03-07,Predicted,74.82207489013672
Citigroup Bank,2025-03-10,Predicted,73.3126449584961
Citigroup Bank,2025-03-11,Predicted,71.59425354003906
Citigroup Bank,2025-03-12,Predicted,70.09306335449219
Citigroup Bank,2025-03-13,Predicted,69.03907775878906
BOQ,2023-05-23,Actual,4.66
BOQ,2023-05-24,Actual,4.66
BOQ,2023-05-25,Actual,4.66
BOQ,2023-05-26,Actual,4.66
BOQ,2023-05-30,Actual,4.66
BOQ,2023-05-31,Actual,4.66
BOQ,2023-06-01,Actual,4.66
BOQ,2023-06-02,Actual,4.66
BOQ,2023-06-05,Actual,4.66
BOQ,2023-06-06,Actual,4.66
BOQ,2023-06-07,Actual,4.66
BOQ,2023-06-08,Actual,4.66
BOQ,2023-06-09,Actual,4.66
BOQ,2023-06-12,Actual,4.66
BOQ,2023-06-13,Actual,4.66
BOQ,2023-06-14,Actual,4.66
BOQ,2023-06-15,Actual,4.66
BOQ,2023-06-16,Actual,4.66
BOQ,2023-06-20,Actual,4.66
BOQ,2023-06-21,Actual,4.66
BOQ,2023-06-22,Actual,4.66
BOQ,2023-06-23,Actual,4.66
BOQ,2023-06-26,Actual,4.66
BOQ,2023-06-27,Actual,4.66
BOQ,2023-06-28,Actual,4.66
BOQ,2023-06-29,Actual,4.66
BOQ,2023-06-30,Actual,4.66
BOQ,2023-07-03,Actual,4.66
BOQ,2023-07-05,Actual,4.66
BOQ,2023-07-06,Actual,4.66
BOQ,2023-07-07,Actual,4.66
BOQ,2023-07-10,Actual,4.66
BOQ,2023-07-11,Actual,4.66
BOQ,2023-07-12,Actual,4.66
BOQ,2023-07-13,Actual,4.66
BOQ,2023-07-14,Actual,4.66
BOQ,2023-07-17,Actual,4.66
BOQ,2023-07-18,Actual,4.66
BOQ,2023-07-19,Actual,4.66
BOQ,2023-07-20,Actual,4.66
BOQ,2023-07-21,Actual,4.66
BOQ,2023-07-24,Actual,4.66
BOQ,2023-07-25,Actual,4.66
BOQ,2023-07-26,Actual,4.66
BOQ,2023-07-27,Actual,4.66
BOQ,2023-07-28,Actual,4.66
BOQ,2023-07-31,Actual,4.66
BOQ,2023-08-01,Actual,4.66
BOQ,2023-08-02,Actual,4.66
BOQ,2023-08-03,Actual,4.66
BOQ,2023-08-04,Actual,4.66
BOQ,2023-08-07,Actual,4.66
BOQ,2023-08-08,Actual,4.66
BOQ,2023-08-09,Actual,4.66
BOQ,2023-08-10,Actual,4.66
BOQ,2023-08-11,Actual,4.66
BOQ,2023-08-14,Actual,4.66
BOQ,2023-08-15,Actual,4.66
BOQ,2023-08-16,Actual,4.66
BOQ,2023-08-17,Actual,4.66
BOQ,2023-08-18,Actual,4.66
BOQ,2023-08-21,Actual,4.66
BOQ,2023-08-22,Actual,4.66
BOQ,2023-08-23,Actual,4.66
BOQ,2023-08-24,Actual,4.66
BOQ,2023-08-25,Actual,4.66
BOQ,2023-08-28,Actual,4.66
BOQ,2023-08-29,Actual,4.66
BOQ,2023-08-30,Actual,4.66
BOQ,2023-08-31,Actual,4.66
BOQ,2023-09-01,Actual,4.66
BOQ,2023-09-05,Actual,4.66
BOQ,2023-09-06,Actual,4.66
BOQ,2023-09-07,Actual,4.66
BOQ,2023-09-08,Actual,4.66
BOQ,2023-09-11,Actual,4.66
BOQ,2023-09-12,Actual,4.66
BOQ,2023-09-13,Actual,4.66
BOQ,2023-09-14,Actual,4.66
BOQ,2023-09-15,Actual,4.66
BOQ,2023-09-18,Actual,4.66
BOQ,2023-09-19,Actual,4.66
BOQ,2023-09-20,Actual,4.66
BOQ,2023-09-21,Actual,4.66
BOQ,2023-09-22,Actual,4.66
BOQ,2023-09-25,Actual,4.66
BOQ,2023-09-26,Actual,3.68
BOQ,2023-09-27,Actual,3.7
BOQ,2023-09-28,Actual,3.7
BOQ,2023-09-29,Actual,3.7
BOQ,2023-10-02,Actual,3.7
BOQ,2023-10-03,Actual,3.7
BOQ,2023-10-04,Actual,3.7
BOQ,2023-10-05,Actual,3.7
BOQ,2023-10-06,Actual,3.7
BOQ,2023-10-09,Actual,3.7
BOQ,2023-10-10,Actual,3.7
BOQ,2023-10-11,Actual,3.7
BOQ,2023-10-12,Actual,3.7
BOQ,2023-10-13,Actual,3.7
BOQ,2023-10-16,Actual,3.7
BOQ,2023-10-17,Actual,3.7
BOQ,2023-10-18,Actual,3.7
BOQ,2023-10-19,Actual,3.7
BOQ,2023-10-20,Actual,3.7
BOQ,2023-10-23,Actual,3.7
BOQ,2023-10-24,Actual,3.7
BOQ,2023-10-25,Actual,3.7
BOQ,2023-10-26,Actual,3.7
BOQ,2023-10-27,Actual,3.7
BOQ,2023-10-30,Actual,3.7
BOQ,2023-10-31,Actual,3.7
BOQ,2023-11-01,Actual,3.7
BOQ,2023-11-02,Actual,3.7
BOQ,2023-11-03,Actual,3.7
BOQ,2023-11-06,Actual,3.7
BOQ,2023-11-07,Actual,3.7
BOQ,2023-11-08,Actual,3.7
BOQ,2023-11-09,Actual,3.7
BOQ,2023-11-10,Actual,3.7
BOQ,2023-11-13,Actual,3.7
BOQ,2023-11-14,Actual,3.7
BOQ,2023-11-15,Actual,3.7
BOQ,2023-11-16,Actual,3.7
BOQ,2023-11-17,Actual,3.7
BOQ,2023-11-20,Actual,3.7
BOQ,2023-11-21,Actual,3.7
BOQ,2023-11-22,Actual,3.7
BOQ,2023-11-24,Actual,3.7
BOQ,2023-11-27,Actual,3.7
BOQ,2023-11-28,Actual,3.7
BOQ,2023-11-29,Actual,3.7
BOQ,2023-11-30,Actual,3.7
BOQ,2023-12-01,Actual,3.7
BOQ,2023-12-04,Actual,3.7
BOQ,2023-12-05,Actual,3.7
BOQ,2023-12-06,Actual,3.7
BOQ,2023-12-07,Actual,3.7
BOQ,2023-12-08,Actual,3.7
BOQ,2023-12-11,Actual,3.7
BOQ,2023-12-12,Actual,3.7
BOQ,2023-12-13,Actual,3.7
BOQ,2023-12-14,Actual,3.7
BOQ,2023-12-15,Actual,3.7
BOQ,2023-12-18,Actual,3.7
BOQ,2023-12-19,Actual,3.7
BOQ,2023-12-20,Actual,3.7
BOQ,2023-12-21,Actual,3.7
BOQ,2023-12-22,Actual,3.7
BOQ,2023-12-26,Actual,3.7
BOQ,2023-12-27,Actual,3.7
BOQ,2023-12-28,Actual,3.7
BOQ,2023-12-29,Actual,3.7
BOQ,2024-01-02,Actual,3.7
BOQ,2024-01-03,Actual,3.7
BOQ,2024-01-04,Actual,3.7
BOQ,2024-01-05,Actual,3.7
BOQ,2024-01-08,Actual,3.7
BOQ,2024-01-09,Actual,3.7
BOQ,2024-01-10,Actual,3.7
BOQ,2024-01-11,Actual,3.7
BOQ,2024-01-12,Actual,3.7
BOQ,2024-01-16,Actual,3.7
BOQ,2024-01-17,Actual,3.7
BOQ,2024-01-18,Actual,3.7
BOQ,2024-01-19,Actual,3.7
BOQ,2024-01-22,Actual,3.7
BOQ,2024-01-23,Actual,3.7
BOQ,2024-01-24,Actual,3.7
BOQ,2024-01-25,Actual,3.7
BOQ,2024-01-26,Actual,3.7
BOQ,2024-01-29,Actual,3.7
BOQ,2024-01-30,Actual,3.7
BOQ,2024-01-31,Actual,3.7
BOQ,2024-02-01,Actual,3.7
BOQ,2024-02-02,Actual,3.7
BOQ,2024-02-05,Actual,3.7
BOQ,2024-02-06,Actual,3.7
BOQ,2024-02-07,Actual,3.7
BOQ,2024-02-08,Actual,3.7
BOQ,2024-02-09,Actual,3.7
BOQ,2024-02-12,Actual,3.7
BOQ,2024-02-13,Actual,3.7
BOQ,2024-02-14,Actual,3.7
BOQ,2024-02-15,Actual,3.7
BOQ,2024-02-16,Actual,3.7
BOQ,2024-02-20,Actual,3.7
BOQ,2024-02-21,Actual,3.7
BOQ,2024-02-22,Actual,3.865
BOQ,2024-02-23,Actual,3.865
BOQ,2024-02-26,Actual,3.865
BOQ,2024-02-27,Actual,3.865
BOQ,2024-02-28,Actual,3.865
BOQ,2024-02-29,Actual,3.865
BOQ,2024-03-01,Actual,3.865
BOQ,2024-03-04,Actual,3.865
BOQ,2024-03-05,Actual,3.865
BOQ,2024-03-06,Actual,3.865
BOQ,2024-03-07,Actual,3.865
BOQ,2024-03-08,Actual,3.865
BOQ,2024-03-11,Actual,3.865
BOQ,2024-03-12,Actual,3.865
BOQ,2024-03-13,Actual,3.865
BOQ,2024-03-14,Actual,3.865
BOQ,2024-03-15,Actual,3.865
BOQ,2024-03-18,Actual,3.865
BOQ,2024-03-19,Actual,3.865
BOQ,2024-03-20,Actual,3.865
BOQ,2024-03-21,Actual,3.865
BOQ,2024-03-22,Actual,3.865
BOQ,2024-03-25,Actual,3.865
BOQ,2024-03-26,Actual,3.865
BOQ,2024-03-27,Actual,3.865
BOQ,2024-03-28,Actual,3.865
BOQ,2024-04-01,Actual,3.865
BOQ,2024-04-02,Actual,3.865
BOQ,2024-04-03,Actual,3.865
BOQ,2024-04-04,Actual,3.865
BOQ,2024-04-05,Actual,3.865
BOQ,2024-04-08,Actual,3.865
BOQ,2024-04-09,Actual,3.865
BOQ,2024-04-10,Actual,3.865
BOQ,2024-04-11,Actual,3.865
BOQ,2024-04-12,Actual,3.865
BOQ,2024-04-15,Actual,3.865
BOQ,2024-04-16,Actual,3.865
BOQ,2024-04-17,Actual,3.865
BOQ,2024-04-18,Actual,3.865
BOQ,2024-04-19,Actual,3.865
BOQ,2024-04-22,Actual,3.865
BOQ,2024-04-23,Actual,3.865
BOQ,2024-04-24,Actual,3.865
BOQ,2024-04-25,Actual,3.865
BOQ,2024-04-26,Actual,3.865
BOQ,2024-04-29,Actual,3.865
BOQ,2024-04-30,Actual,3.865
BOQ,2024-05-01,Actual,3.865
BOQ,2024-05-02,Actual,3.865
BOQ,2024-05-03,Actual,3.865
BOQ,2024-05-06,Actual,3.865
BOQ,2024-05-07,Actual,3.865
BOQ,2024-05-08,Actual,3.865
BOQ,2024-05-09,Actual,3.865
BOQ,2024-05-10,Actual,3.865
BOQ,2024-05-13,Actual,3.865
BOQ,2024-05-14,Actual,3.865
BOQ,2024-05-15,Actual,3.865
BOQ,2024-05-16,Actual,3.865
BOQ,2024-05-17,Actual,3.865
BOQ,2024-05-20,Actual,3.865
BOQ,2024-05-21,Actual,3.865
BOQ,2024-05-22,Actual,3.865
BOQ,2024-05-23,Actual,3.865
BOQ,2024-05-24,Actual,3.865
BOQ,2024-05-28,Actual,3.865
BOQ,2024-05-29,Actual,3.865
BOQ,2024-05-30,Actual,3.865
BOQ,2024-05-31,Actual,3.865
BOQ,2024-06-03,Actual,3.865
BOQ,2024-06-04,Actual,3.865
BOQ,2024-06-05,Actual,3.865
BOQ,2024-06-06,Actual,3.865
BOQ,2024-06-07,Actual,3.865
BOQ,2024-06-10,Actual,3.865
BOQ,2024-06-11,Actual,3.865
BOQ,2024-06-12,Actual,3.865
BOQ,2024-06-13,Actual,3.865
BOQ,2024-06-14,Actual,3.865
BOQ,2024-06-17,Actual,3.865
BOQ,2024-06-18,Actual,3.865
BOQ,2024-06-20,Actual,3.865
BOQ,2024-06-21,Actual,3.865
BOQ,2024-06-24,Actual,3.865
BOQ,2024-06-25,Actual,3.865
BOQ,2024-06-26,Actual,3.865
BOQ,2024-06-27,Actual,3.865
BOQ,2024-06-28,Actual,3.865
BOQ,2024-07-01,Actual,3.865
BOQ,2024-07-02,Actual,3.865
BOQ,2024-07-03,Actual,3.865
BOQ,2024-07-05,Actual,3.865
BOQ,2024-07-08,Actual,3.865
BOQ,2024-07-09,Actual,3.865
BOQ,2024-07-10,Actual,3.865
BOQ,2024-07-11,Actual,3.865
BOQ,2024-07-12,Actual,3.865
BOQ,2024-07-15,Actual,3.865
BOQ,2024-07-16,Actual,3.865
BOQ,2024-07-17,Actual,3.865
BOQ,2024-07-18,Actual,3.865
BOQ,2024-07-19,Actual,3.865
BOQ,2024-07-22,Actual,3.865
BOQ,2024-07-23,Actual,3.865
BOQ,2024-07-24,Actual,3.865
BOQ,2024-07-25,Actual,3.865
BOQ,2024-07-26,Actual,3.865
BOQ,2024-07-29,Actual,3.865
BOQ,2024-07-30,Actual,3.865
BOQ,2024-07-31,Actual,3.865
BOQ,2024-08-01,Actual,3.865
BOQ,2024-08-02,Actual,3.865
BOQ,2024-08-05,Actual,3.865
BOQ,2024-08-06,Actual,3.865
BOQ,2024-08-07,Actual,3.865
BOQ,2024-08-08,Actual,3.865
BOQ,2024-08-09,Actual,3.865
BOQ,2024-08-12,Actual,3.865
BOQ,2024-08-13,Actual,3.865
BOQ,2024-08-14,Actual,3.865
BOQ,2024-08-15,Actual,3.865
BOQ,2024-08-16,Actual,3.865
BOQ,2024-08-19,Actual,3.865
BOQ,2024-08-20,Actual,3.865
BOQ,2024-08-21,Actual,3.865
BOQ,2024-08-22,Actual,3.865
BOQ,2024-08-23,Actual,3.865
BOQ,2024-08-26,Actual,3.865
BOQ,2024-08-27,Actual,3.865
BOQ,2024-08-28,Actual,3.865
BOQ,2024-08-29,Actual,3.865
BOQ,2024-08-30,Actual,3.865
BOQ,2024-09-03,Actual,3.865
BOQ,2024-09-04,Actual,3.865
BOQ,2024-09-05,Actual,3.865
BOQ,2024-09-06,Actual,3.865
BOQ,2024-09-09,Actual,3.865
BOQ,2024-09-10,Actual,3.865
BOQ,2024-09-11,Actual,3.865
BOQ,2024-09-12,Actual,3.865
BOQ,2024-09-13,Actual,3.865
BOQ,2024-09-16,Actual,3.865
BOQ,2024-09-17,Actual,3.865
BOQ,2024-09-18,Actual,3.865
BOQ,2024-09-19,Actual,3.865
BOQ,2024-09-20,Actual,3.865
BOQ,2024-09-23,Actual,3.865
BOQ,2024-09-24,Actual,3.865
BOQ,2024-09-25,Actual,3.865
BOQ,2024-09-26,Actual,3.865
BOQ,2024-09-27,Actual,3.865
BOQ,2024-09-30,Actual,3.865
BOQ,2024-10-01,Actual,3.865
BOQ,2024-10-02,Actual,3.865
BOQ,2024-10-03,Actual,3.865
BOQ,2024-10-04,Actual,3.865
BOQ,2024-10-07,Actual,3.865
BOQ,2024-10-08,Actual,3.865
BOQ,2024-10-09,Actual,3.865
BOQ,2024-10-10,Actual,3.865
BOQ,2024-10-11,Actual,3.865
BOQ,2024-10-14,Actual,3.865
BOQ,2024-10-15,Actual,3.865
BOQ,2024-10-16,Actual,3.865
BOQ,2024-10-17,Actual,3.865
BOQ,2024-10-18,Actual,3.865
BOQ,2024-10-21,Actual,3.865
BOQ,2024-10-22,Actual,3.865
BOQ,2024-10-23,Actual,3.865
BOQ,2024-10-24,Actual,3.865
BOQ,2024-10-25,Actual,3.865
BOQ,2024-10-28,Actual,3.865
BOQ,2024-10-29,Actual,3.865
BOQ,2024-10-30,Actual,3.865
BOQ,2024-10-31,Actual,3.865
BOQ,2024-11-01,Actual,3.865
BOQ,2024-11-04,Actual,3.865
BOQ,2024-11-05,Actual,3.865
BOQ,2024-11-06,Actual,3.865
BOQ,2024-11-07,Actual,3.865
BOQ,2024-11-08,Actual,3.865
BOQ,2024-11-11,Actual,3.865
BOQ,2024-11-12,Actual,3.865
BOQ,2024-11-13,Actual,3.865
BOQ,2024-11-14,Actual,3.865
BOQ,2024-11-15,Actual,3.865
BOQ,2024-11-18,Actual,3.865
BOQ,2024-11-19,Actual,3.865
BOQ,2024-11-20,Actual,3.865
BOQ,2024-11-21,Actual,3.865
BOQ,2024-11-22,Actual,3.865
BOQ,2024-11-25,Actual,3.865
BOQ,2024-11-26,Actual,3.865
BOQ,2024-11-27,Actual,3.865
BOQ,2024-11-29,Actual,3.865
BOQ,2024-12-02,Actual,3.865
BOQ,2024-12-03,Actual,3.865
BOQ,2024-12-04,Actual,3.865
BOQ,2024-12-05,Actual,3.865
BOQ,2024-12-06,Actual,3.865
BOQ,2024-12-09,Actual,3.865
BOQ,2024-12-10,Actual,3.865
BOQ,2024-12-11,Actual,3.865
BOQ,2024-12-12,Actual,3.865
BOQ,2024-12-13,Actual,3.865
BOQ,2024-12-16,Actual,3.865
BOQ,2024-12-17,Actual,3.865
BOQ,2024-12-18,Actual,3.865
BOQ,2024-12-19,Actual,3.865
BOQ,2024-12-20,Actual,3.865
BOQ,2024-12-23,Actual,3.865
BOQ,2024-12-24,Actual,3.865
BOQ,2024-12-26,Actual,4.135
BOQ,2024-12-27,Actual,4.135
BOQ,2024-12-30,Actual,4.135
BOQ,2024-12-31,Actual,4.135
BOQ,2025-01-02,Actual,4.135
BOQ,2025-01-03,Actual,4.135
BOQ,2025-01-06,Actual,4.135
BOQ,2025-01-07,Actual,4.135
BOQ,2025-01-08,Actual,4.135
BOQ,2025-01-10,Actual,4.135
BOQ,2025-01-13,Actual,4.135
BOQ,2025-01-14,Actual,4.135
BOQ,2025-01-15,Actual,4.135
BOQ,2025-01-16,Actual,4.135
BOQ,2025-01-17,Actual,4.135
BOQ,2025-01-21,Actual,4.135
BOQ,2025-01-22,Actual,4.135
BOQ,2025-01-23,Actual,4.135
BOQ,2025-01-24,Actual,4.135
BOQ,2025-01-27,Actual,4.135
BOQ,2025-01-28,Actual,4.135
BOQ,2025-01-29,Actual,4.135
BOQ,2025-01-30,Actual,4.135
BOQ,2025-01-31,Actual,4.135
BOQ,2025-02-03,Actual,4.135
BOQ,2025-02-04,Actual,4.135
BOQ,2025-02-05,Actual,4.135
BOQ,2025-02-06,Actual,4.135
BOQ,2025-02-07,Actual,4.135
BOQ,2025-02-10,Actual,4.135
BOQ,2025-02-11,Actual,4.135
BOQ,2025-02-12,Actual,4.135
BOQ,2025-02-13,Actual,4.135
BOQ,2025-02-14,Actual,4.135
BOQ,2025-02-18,Actual,4.135
BOQ,2025-02-19,Actual,4.135
BOQ,2025-02-20,Actual,4.135
BOQ,2025-02-21,Actual,4.135
BOQ,2025-02-24,Actual,4.135
BOQ,2025-02-25,Actual,4.135
BOQ,2025-02-26,Actual,4.135
BOQ,2025-02-27,Actual,4.135
BOQ,2025-02-28,Actual,4.135
BOQ,2025-03-03,Actual,4.135
BOQ,2025-03-04,Actual,4.135
BOQ,2025-03-05,Actual,4.135
BOQ,2025-03-06,Actual,4.135
BOQ,2025-03-07,Actual,4.135
BOQ,2025-03-10,Actual,4.135
BOQ,2025-03-11,Actual,4.135
BOQ,2025-03-12,Actual,4.135
BOQ,2025-03-13,Actual,4.135
BOQ,2023-05-23,Predicted,4.725037574768066
BOQ,2023-05-24,Predicted,4.725037574768066
BOQ,2023-05-25,Predicted,4.725037574768066
BOQ,2023-05-26,Predicted,4.725037574768066
BOQ,2023-05-30,Predicted,4.725037574768066
BOQ,2023-05-31,Predicted,4.725037574768066
BOQ,2023-06-01,Predicted,4.725037574768066
BOQ,2023-06-02,Predicted,4.725037574768066
BOQ,2023-06-05,Predicted,4.725037574768066
BOQ,2023-06-06,Predicted,4.725037574768066
BOQ,2023-06-07,Predicted,4.725037574768066
BOQ,2023-06-08,Predicted,4.725037574768066
BOQ,2023-06-09,Predicted,4.725037574768066
BOQ,2023-06-12,Predicted,4.725037574768066
BOQ,2023-06-13,Predicted,4.725037574768066
BOQ,2023-06-14,Predicted,4.725037574768066
BOQ,2023-06-15,Predicted,4.725037574768066
BOQ,2023-06-16,Predicted,4.725037574768066
BOQ,2023-06-20,Predicted,4.725037574768066
BOQ,2023-06-21,Predicted,4.725037574768066
BOQ,2023-06-22,Predicted,4.725037574768066
BOQ,2023-06-23,Predicted,4.725037574768066
BOQ,2023-06-26,Predicted,4.725037574768066
BOQ,2023-06-27,Predicted,4.725037574768066
BOQ,2023-06-28,Predicted,4.725037574768066
BOQ,2023-06-29,Predicted,4.725037574768066
BOQ,2023-06-30,Predicted,4.725037574768066
BOQ,2023-07-03,Predicted,4.725037574768066
BOQ,2023-07-05,Predicted,4.725037574768066
BOQ,2023-07-06,Predicted,4.725037574768066
