Company Name,Price Date,Price Type,Price
Citigroup,2021-08-16,Actual,72.1
Citigroup,2021-08-17,Actual,71.62
Citigroup,2021-08-18,Actual,71.12
Citigroup,2021-08-19,Actual,69.84
Citigroup,2021-08-20,Actual,70.25
Citigroup,2021-08-23,Actual,70.89
Citigroup,2021-08-24,Actual,72.04
Citigroup,2021-08-25,Actual,73.18
Citigroup,2021-08-26,Actual,72.44
Citigroup,2021-08-27,Actual,72.99
Citigroup,2021-08-30,Actual,71.67
Citigroup,2021-08-31,Actual,71.91
Citigroup,2021-09-01,Actual,71.31
Citigroup,2021-09-02,Actual,71.5
Citigroup,2021-09-03,Actual,71.17
Citigroup,2021-09-07,Actual,70.82
Citigroup,2021-09-08,Actual,70.04
Citigroup,2021-09-09,Actual,70.46
Citigroup,2021-09-10,Actual,69.57
Citigroup,2021-09-13,Actual,70.52
Citigroup,2021-09-14,Actual,68.78
Citigroup,2021-09-15,Actual,70.45
Citigroup,2021-09-16,Actual,70.0
Citigroup,2021-09-17,Actual,69.96
Citigroup,2021-09-20,Actual,67.3
Citigroup,2021-09-21,Actual,66.94
Citigroup,2021-09-22,Actual,68.24
Citigroup,2021-09-23,Actual,70.88
Citigroup,2021-09-24,Actual,71.18
Citigroup,2021-09-27,Actual,72.26
Citigroup,2021-09-28,Actual,71.37
Citigroup,2021-09-29,Actual,71.53
Citigroup,2021-09-30,Actual,70.18
Citigroup,2021-10-01,Actual,71.18
Citigroup,2021-10-04,Actual,71.29
Citigroup,2021-10-05,Actual,72.53
Citigroup,2021-10-06,Actual,72.42
Citigroup,2021-10-07,Actual,72.19
Citigroup,2021-10-08,Actual,72.35
Citigroup,2021-10-11,Actual,71.68
Citigroup,2021-10-12,Actual,70.64
Citigroup,2021-10-13,Actual,70.26
Citigroup,2021-10-14,Actual,70.8
Citigroup,2021-10-15,Actual,72.29
Citigroup,2021-10-18,Actual,71.61
Citigroup,2021-10-19,Actual,71.76
Citigroup,2021-10-20,Actual,71.82
Citigroup,2021-10-21,Actual,70.51
Citigroup,2021-10-22,Actual,71.37
Citigroup,2021-10-25,Actual,70.83
Citigroup,2021-10-26,Actual,70.65
Citigroup,2021-10-27,Actual,70.31
Citigroup,2021-10-28,Actual,70.88
Citigroup,2021-10-29,Actual,69.16
Citigroup,2021-11-01,Actual,69.61
Citigroup,2021-11-02,Actual,68.6
Citigroup,2021-11-03,Actual,69.0
Citigroup,2021-11-04,Actual,67.0
Citigroup,2021-11-05,Actual,66.99
Citigroup,2021-11-08,Actual,68.45
Citigroup,2021-11-09,Actual,67.99
Citigroup,2021-11-10,Actual,68.21
Citigroup,2021-11-11,Actual,68.87
Citigroup,2021-11-12,Actual,69.16
Citigroup,2021-11-15,Actual,68.74
Citigroup,2021-11-16,Actual,67.74
Citigroup,2021-11-17,Actual,66.85
Citigroup,2021-11-18,Actual,67.11
Citigroup,2021-11-19,Actual,66.34
Citigroup,2021-11-22,Actual,67.04
Citigroup,2021-11-23,Actual,68.07
Citigroup,2021-11-24,Actual,67.28
Citigroup,2021-11-26,Actual,65.5
Citigroup,2021-11-29,Actual,65.04
Citigroup,2021-11-30,Actual,63.7
Citigroup,2021-12-01,Actual,62.52
Citigroup,2021-12-02,Actual,63.81
Citigroup,2021-12-03,Actual,62.76
Citigroup,2021-12-06,Actual,62.52
Citigroup,2021-12-07,Actual,62.9
Citigroup,2021-12-08,Actual,62.46
Citigroup,2021-12-09,Actual,62.14
Citigroup,2021-12-10,Actual,60.71
Citigroup,2021-12-13,Actual,60.18
Citigroup,2021-12-14,Actual,60.64
Citigroup,2021-12-15,Actual,60.24
Citigroup,2021-12-16,Actual,61.07
Citigroup,2021-12-17,Actual,59.54
Citigroup,2021-12-20,Actual,58.28
Citigroup,2021-12-21,Actual,59.38
Citigroup,2021-12-22,Actual,59.6
Citigroup,2021-12-23,Actual,60.21
Citigroup,2021-12-27,Actual,60.65
Citigroup,2021-12-28,Actual,60.62
Citigroup,2021-12-29,Actual,60.54
Citigroup,2021-12-30,Actual,60.43
Citigroup,2021-12-31,Actual,60.39
Citigroup,2022-01-03,Actual,63.1
Citigroup,2022-01-04,Actual,63.59
Citigroup,2022-01-05,Actual,62.85
Citigroup,2022-01-06,Actual,64.91
Citigroup,2022-01-07,Actual,65.78
Citigroup,2022-01-10,Actual,66.03
Citigroup,2022-01-11,Actual,67.11
Citigroup,2022-01-12,Actual,67.28
Citigroup,2022-01-13,Actual,67.78
Citigroup,2022-01-14,Actual,66.93
Citigroup,2022-01-18,Actual,65.3
Citigroup,2022-01-19,Actual,64.24
Citigroup,2022-01-20,Actual,64.46
Citigroup,2022-01-21,Actual,63.27
Citigroup,2022-01-24,Actual,62.7
Citigroup,2022-01-25,Actual,64.11
Citigroup,2022-01-26,Actual,64.75
Citigroup,2022-01-27,Actual,64.15
Citigroup,2022-01-28,Actual,64.69
Citigroup,2022-01-31,Actual,65.12
Citigroup,2022-02-01,Actual,66.56
Citigroup,2022-02-02,Actual,66.23
Citigroup,2022-02-03,Actual,65.26
Citigroup,2022-02-04,Actual,66.08
Citigroup,2022-02-07,Actual,66.36
Citigroup,2022-02-08,Actual,67.12
Citigroup,2022-02-09,Actual,67.84
Citigroup,2022-02-10,Actual,67.5
Citigroup,2022-02-11,Actual,67.15
Citigroup,2022-02-14,Actual,66.46
Citigroup,2022-02-15,Actual,67.0
Citigroup,2022-02-16,Actual,66.95
Citigroup,2022-02-17,Actual,64.71
Citigroup,2022-02-18,Actual,64.14
Citigroup,2022-02-22,Actual,63.89
Citigroup,2022-02-23,Actual,63.22
Citigroup,2022-02-24,Actual,60.67
Citigroup,2022-02-25,Actual,61.98
Citigroup,2022-02-28,Actual,59.23
Citigroup,2022-03-01,Actual,58.59
Citigroup,2022-03-02,Actual,59.56
Citigroup,2022-03-03,Actual,57.62
Citigroup,2022-03-04,Actual,56.59
Citigroup,2022-03-07,Actual,55.55
Citigroup,2022-03-08,Actual,54.87
Citigroup,2022-03-09,Actual,55.95
Citigroup,2022-03-10,Actual,54.88
Citigroup,2022-03-11,Actual,54.16
Citigroup,2022-03-14,Actual,54.23
Citigroup,2022-03-15,Actual,55.11
Citigroup,2022-03-16,Actual,56.8
Citigroup,2022-03-17,Actual,57.29
Citigroup,2022-03-18,Actual,57.35
Citigroup,2022-03-21,Actual,56.98
Citigroup,2022-03-22,Actual,57.5
Citigroup,2022-03-23,Actual,56.35
Citigroup,2022-03-24,Actual,56.42
Citigroup,2022-03-25,Actual,56.74
Citigroup,2022-03-28,Actual,55.92
Citigroup,2022-03-29,Actual,56.47
Citigroup,2022-03-30,Actual,54.97
Citigroup,2022-03-31,Actual,53.4
Citigroup,2022-04-01,Actual,52.33
Citigroup,2022-04-04,Actual,52.8
Citigroup,2022-04-05,Actual,51.58
Citigroup,2022-04-06,Actual,50.53
Citigroup,2022-04-07,Actual,50.03
Citigroup,2022-04-08,Actual,50.88
Citigroup,2022-04-11,Actual,50.55
Citigroup,2022-04-12,Actual,50.34
Citigroup,2022-04-13,Actual,50.15
Citigroup,2022-04-14,Actual,50.93
Citigroup,2022-04-18,Actual,52.31
Citigroup,2022-04-19,Actual,52.92
Citigroup,2022-04-20,Actual,53.1
Citigroup,2022-04-21,Actual,52.63
Citigroup,2022-04-22,Actual,51.23
Citigroup,2022-04-25,Actual,51.13
Citigroup,2022-04-26,Actual,50.23
Citigroup,2022-04-27,Actual,49.6
Citigroup,2022-04-28,Actual,50.02
Citigroup,2022-04-29,Actual,48.21
Citigroup,2022-05-02,Actual,48.71
Citigroup,2022-05-03,Actual,50.1
Citigroup,2022-05-04,Actual,52.23
Citigroup,2022-05-05,Actual,51.31
Citigroup,2022-05-06,Actual,51.62
Citigroup,2022-05-09,Actual,49.89
Citigroup,2022-05-10,Actual,48.75
Citigroup,2022-05-11,Actual,47.66
Citigroup,2022-05-12,Actual,46.56
Citigroup,2022-05-13,Actual,47.64
Citigroup,2022-05-16,Actual,47.46
Citigroup,2022-05-17,Actual,51.05
Citigroup,2022-05-18,Actual,49.32
Citigroup,2022-05-19,Actual,49.78
Citigroup,2022-05-20,Actual,49.75
Citigroup,2022-05-23,Actual,52.77
Citigroup,2022-05-24,Actual,52.68
Citigroup,2022-05-25,Actual,52.7
Citigroup,2022-05-26,Actual,54.09
Citigroup,2022-05-27,Actual,53.62
Citigroup,2022-05-31,Actual,53.41
Citigroup,2022-06-01,Actual,52.39
Citigroup,2022-06-02,Actual,52.43
Citigroup,2022-06-03,Actual,51.33
Citigroup,2022-06-06,Actual,51.4
Citigroup,2022-06-07,Actual,52.1
Citigroup,2022-06-08,Actual,51.41
Citigroup,2022-06-09,Actual,49.97
Citigroup,2022-06-10,Actual,47.71
Citigroup,2022-06-13,Actual,45.69
Citigroup,2022-06-14,Actual,45.96
Citigroup,2022-06-15,Actual,47.58
Citigroup,2022-06-16,Actual,46.89
Citigroup,2022-06-17,Actual,46.52
Citigroup,2022-06-21,Actual,47.96
Citigroup,2022-06-22,Actual,47.2
Citigroup,2022-06-23,Actual,46.35
Citigroup,2022-06-24,Actual,47.86
Citigroup,2022-06-27,Actual,47.83
Citigroup,2022-06-28,Actual,47.21
Citigroup,2022-06-29,Actual,47.1
Citigroup,2022-06-30,Actual,45.99
Citigroup,2022-07-01,Actual,46.87
Citigroup,2022-07-05,Actual,46.61
Citigroup,2022-07-06,Actual,46.15
Citigroup,2022-07-07,Actual,46.93
Citigroup,2022-07-08,Actual,46.82
Citigroup,2022-07-11,Actual,46.19
Citigroup,2022-07-12,Actual,46.13
Citigroup,2022-07-13,Actual,45.5
Citigroup,2022-07-14,Actual,44.14
Citigroup,2022-07-15,Actual,49.98
Citigroup,2022-07-18,Actual,50.07
Citigroup,2022-07-19,Actual,52.13
Citigroup,2022-07-20,Actual,52.45
Citigroup,2022-07-21,Actual,52.59
Citigroup,2022-07-22,Actual,51.91
Citigroup,2022-07-25,Actual,52.16
Citigroup,2022-07-26,Actual,51.4
Citigroup,2022-07-27,Actual,52.35
Citigroup,2022-07-28,Actual,52.23
Citigroup,2022-07-29,Actual,51.9
Citigroup,2022-08-01,Actual,51.92
Citigroup,2022-08-02,Actual,50.75
Citigroup,2022-08-03,Actual,51.61
Citigroup,2022-08-04,Actual,51.26
Citigroup,2022-08-05,Actual,51.66
Citigroup,2022-08-08,Actual,51.47
Citigroup,2022-08-09,Actual,52.09
Citigroup,2022-08-10,Actual,53.19
Citigroup,2022-08-11,Actual,54.0
Citigroup,2022-08-12,Actual,54.38
Citigroup,2022-08-15,Actual,54.07
Citigroup,2022-08-16,Actual,54.18
Citigroup,2022-08-17,Actual,53.76
Citigroup,2022-08-18,Actual,53.55
Citigroup,2022-08-19,Actual,52.61
Citigroup,2022-08-22,Actual,51.25
Citigroup,2022-08-23,Actual,50.95
Citigroup,2022-08-24,Actual,51.01
Citigroup,2022-08-25,Actual,52.06
Citigroup,2022-08-26,Actual,49.78
Citigroup,2022-08-29,Actual,49.37
Citigroup,2022-08-30,Actual,49.08
Citigroup,2022-08-31,Actual,48.81
Citigroup,2022-09-01,Actual,48.75
Citigroup,2022-09-02,Actual,48.84
Citigroup,2022-09-06,Actual,48.22
Citigroup,2022-09-07,Actual,48.63
Citigroup,2022-09-08,Actual,49.9
Citigroup,2022-09-09,Actual,50.67
Citigroup,2022-09-12,Actual,50.87
Citigroup,2022-09-13,Actual,49.0
Citigroup,2022-09-14,Actual,48.43
Citigroup,2022-09-15,Actual,48.44
Citigroup,2022-09-16,Actual,48.11
Citigroup,2022-09-19,Actual,48.24
Citigroup,2022-09-20,Actual,47.25
Citigroup,2022-09-21,Actual,46.33
Citigroup,2022-09-22,Actual,45.58
Citigroup,2022-09-23,Actual,44.26
Citigroup,2022-09-26,Actual,42.99
Citigroup,2022-09-27,Actual,42.59
Citigroup,2022-09-28,Actual,43.4
Citigroup,2022-09-29,Actual,42.39
Citigroup,2022-09-30,Actual,41.67
Citigroup,2022-10-03,Actual,42.56
Citigroup,2022-10-04,Actual,44.41
Citigroup,2022-10-05,Actual,43.84
Citigroup,2022-10-06,Actual,43.06
Citigroup,2022-10-07,Actual,42.19
Citigroup,2022-10-10,Actual,41.6
Citigroup,2022-10-11,Actual,40.45
Citigroup,2022-10-12,Actual,40.84
Citigroup,2022-10-13,Actual,42.95
Citigroup,2022-10-14,Actual,43.23
Citigroup,2022-10-17,Actual,43.59
Citigroup,2022-10-18,Actual,44.15
Citigroup,2022-10-19,Actual,43.34
Citigroup,2022-10-20,Actual,42.92
Citigroup,2022-10-21,Actual,44.26
Citigroup,2022-10-24,Actual,44.41
Citigroup,2022-10-25,Actual,45.32
Citigroup,2022-10-26,Actual,45.41
Citigroup,2022-10-27,Actual,45.44
Citigroup,2022-10-28,Actual,46.13
Citigroup,2022-10-31,Actual,45.86
Citigroup,2022-11-01,Actual,46.22
Citigroup,2022-11-02,Actual,45.55
Citigroup,2022-11-03,Actual,44.58
Citigroup,2022-11-04,Actual,45.13
Citigroup,2022-11-07,Actual,45.73
Citigroup,2022-11-08,Actual,46.12
Citigroup,2022-11-09,Actual,45.36
Citigroup,2022-11-10,Actual,48.42
Citigroup,2022-11-11,Actual,50.19
Citigroup,2022-11-14,Actual,49.02
Citigroup,2022-11-15,Actual,49.03
Citigroup,2022-11-16,Actual,48.37
Citigroup,2022-11-17,Actual,48.25
Citigroup,2022-11-18,Actual,48.66
Citigroup,2022-11-21,Actual,48.88
Citigroup,2022-11-22,Actual,49.33
Citigroup,2022-11-23,Actual,48.24
Citigroup,2022-11-25,Actual,48.29
Citigroup,2022-11-28,Actual,47.23
Citigroup,2022-11-29,Actual,47.57
Citigroup,2022-11-30,Actual,48.41
Citigroup,2022-12-01,Actual,47.78
Citigroup,2022-12-02,Actual,47.24
Citigroup,2022-12-05,Actual,45.64
Citigroup,2022-12-06,Actual,44.98
Citigroup,2022-12-07,Actual,44.67
Citigroup,2022-12-08,Actual,44.69
Citigroup,2022-12-09,Actual,44.86
Citigroup,2022-12-12,Actual,45.77
Citigroup,2022-12-13,Actual,46.59
Citigroup,2022-12-14,Actual,45.98
Citigroup,2022-12-15,Actual,44.62
Citigroup,2022-12-16,Actual,44.35
Citigroup,2022-12-19,Actual,43.93
Citigroup,2022-12-20,Actual,43.81
Citigroup,2022-12-21,Actual,44.81
Citigroup,2022-12-22,Actual,43.99
Citigroup,2022-12-23,Actual,44.26
Citigroup,2022-12-27,Actual,44.39
Citigroup,2022-12-28,Actual,44.62
Citigroup,2022-12-29,Actual,45.16
Citigroup,2022-12-30,Actual,45.23
Citigroup,2023-01-03,Actual,45.78
Citigroup,2023-01-04,Actual,46.96
Citigroup,2023-01-05,Actual,46.75
Citigroup,2023-01-06,Actual,47.31
Citigroup,2023-01-09,Actual,47.54
Citigroup,2023-01-10,Actual,48.19
Citigroup,2023-01-11,Actual,48.71
Citigroup,2023-01-12,Actual,49.09
Citigroup,2023-01-13,Actual,49.92
Citigroup,2023-01-17,Actual,50.31
Citigroup,2023-01-18,Actual,49.43
Citigroup,2023-01-19,Actual,49.37
Citigroup,2023-01-20,Actual,51.09
Citigroup,2023-01-23,Actual,51.98
Citigroup,2023-01-24,Actual,51.42
Citigroup,2023-01-25,Actual,51.9
Citigroup,2023-01-26,Actual,52.19
Citigroup,2023-01-27,Actual,51.86
Citigroup,2023-01-30,Actual,51.75
Citigroup,2023-01-31,Actual,52.22
Citigroup,2023-02-01,Actual,52.15
Citigroup,2023-02-02,Actual,52.22
Citigroup,2023-02-03,Actual,50.95
Citigroup,2023-02-06,Actual,50.86
Citigroup,2023-02-07,Actual,51.13
Citigroup,2023-02-08,Actual,51.15
Citigroup,2023-02-09,Actual,49.98
Citigroup,2023-02-10,Actual,50.11
Citigroup,2023-02-13,Actual,51.0
Citigroup,2023-02-14,Actual,51.61
Citigroup,2023-02-15,Actual,51.82
Citigroup,2023-02-16,Actual,51.46
Citigroup,2023-02-17,Actual,51.42
Citigroup,2023-02-21,Actual,49.84
Citigroup,2023-02-22,Actual,50.04
Citigroup,2023-02-23,Actual,50.38
Citigroup,2023-02-24,Actual,50.18
Citigroup,2023-02-27,Actual,50.47
Citigroup,2023-02-28,Actual,50.69
Citigroup,2023-03-01,Actual,51.5
Citigroup,2023-03-02,Actual,51.4
Citigroup,2023-03-03,Actual,52.35
Citigroup,2023-03-06,Actual,52.18
Citigroup,2023-03-07,Actual,51.08
Citigroup,2023-03-08,Actual,50.68
Citigroup,2023-03-09,Actual,48.6
Citigroup,2023-03-10,Actual,48.34
Citigroup,2023-03-13,Actual,44.74
Citigroup,2023-03-14,Actual,47.4
Citigroup,2023-03-15,Actual,44.82
Citigroup,2023-03-16,Actual,45.62
Citigroup,2023-03-17,Actual,44.25
Citigroup,2023-03-20,Actual,44.09
Citigroup,2023-03-21,Actual,45.07
Citigroup,2023-03-22,Actual,43.71
Citigroup,2023-03-23,Actual,43.45
Citigroup,2023-03-24,Actual,43.11
Citigroup,2023-03-27,Actual,44.78
Citigroup,2023-03-28,Actual,45.22
Citigroup,2023-03-29,Actual,45.95
Citigroup,2023-03-30,Actual,46.07
Citigroup,2023-03-31,Actual,46.89
Citigroup,2023-04-03,Actual,46.71
Citigroup,2023-04-04,Actual,46.09
Citigroup,2023-04-05,Actual,45.77
Citigroup,2023-04-06,Actual,45.86
Citigroup,2023-04-10,Actual,46.52
Citigroup,2023-04-11,Actual,47.2
Citigroup,2023-04-12,Actual,46.92
Citigroup,2023-04-13,Actual,47.3
Citigroup,2023-04-14,Actual,49.56
Citigroup,2023-04-17,Actual,49.69
Citigroup,2023-04-18,Actual,50.08
Citigroup,2023-04-19,Actual,50.4
Citigroup,2023-04-20,Actual,49.4
Citigroup,2023-04-21,Actual,49.03
Citigroup,2023-04-24,Actual,49.03
Citigroup,2023-04-25,Actual,47.9
Citigroup,2023-04-26,Actual,46.86
Citigroup,2023-04-27,Actual,47.03
Citigroup,2023-04-28,Actual,47.07
Citigroup,2023-05-01,Actual,47.25
Citigroup,2023-05-02,Actual,46.0
Citigroup,2023-05-03,Actual,45.67
Citigroup,2023-05-04,Actual,44.9
Citigroup,2023-05-05,Actual,46.32
Citigroup,2023-05-08,Actual,46.36
Citigroup,2023-05-09,Actual,46.52
Citigroup,2023-05-10,Actual,46.37
Citigroup,2023-05-11,Actual,46.03
Citigroup,2023-05-12,Actual,45.45
Citigroup,2023-05-15,Actual,46.05
Citigroup,2023-05-16,Actual,45.28
Citigroup,2023-05-17,Actual,47.08
Citigroup,2023-05-18,Actual,46.39
Citigroup,2023-05-19,Actual,45.71
Citigroup,2023-05-22,Actual,45.79
Citigroup,2023-05-23,Actual,45.91
Citigroup,2023-05-24,Actual,44.49
Citigroup,2023-05-25,Actual,44.23
Citigroup,2023-05-26,Actual,44.6
Citigroup,2023-05-30,Actual,44.7
Citigroup,2023-05-31,Actual,44.32
Citigroup,2023-06-01,Actual,44.84
Citigroup,2023-06-02,Actual,46.32
Citigroup,2023-06-05,Actual,46.24
Citigroup,2023-06-06,Actual,47.22
Citigroup,2023-06-07,Actual,48.01
Citigroup,2023-06-08,Actual,48.1
Citigroup,2023-06-09,Actual,48.3
Citigroup,2023-06-12,Actual,48.45
Citigroup,2023-06-13,Actual,48.69
Citigroup,2023-06-14,Actual,48.24
Citigroup,2023-06-15,Actual,48.56
Citigroup,2023-06-16,Actual,48.19
Citigroup,2023-06-20,Actual,47.61
Citigroup,2023-06-21,Actual,47.41
Citigroup,2023-06-22,Actual,46.63
Citigroup,2023-06-23,Actual,46.02
Citigroup,2023-06-26,Actual,46.24
Citigroup,2023-06-27,Actual,46.4
Citigroup,2023-06-28,Actual,46.23
Citigroup,2023-06-29,Actual,46.29
Citigroup,2023-06-30,Actual,46.04
Citigroup,2023-07-03,Actual,46.74
Citigroup,2023-07-05,Actual,46.8
Citigroup,2023-07-06,Actual,45.38
Citigroup,2023-07-07,Actual,45.74
Citigroup,2023-07-10,Actual,45.67
Citigroup,2023-07-11,Actual,46.53
Citigroup,2023-07-12,Actual,47.38
Citigroup,2023-07-13,Actual,47.68
Citigroup,2023-07-14,Actual,45.75
Citigroup,2023-07-17,Actual,46.26
Citigroup,2023-07-18,Actual,47.02
Citigroup,2023-07-19,Actual,47.52
Citigroup,2023-07-20,Actual,47.41
Citigroup,2023-07-21,Actual,47.05
Citigroup,2023-07-24,Actual,47.66
Citigroup,2023-07-25,Actual,47.09
Citigroup,2023-07-26,Actual,47.49
Citigroup,2023-07-27,Actual,47.88
Citigroup,2023-07-28,Actual,47.41
Citigroup,2023-07-31,Actual,47.66
Citigroup,2023-08-01,Actual,47.07
Citigroup,2023-08-02,Actual,46.31
Citigroup,2023-08-03,Actual,46.21
Citigroup,2023-08-04,Actual,45.71
Citigroup,2023-08-07,Actual,45.83
Citigroup,2023-08-08,Actual,45.16
Citigroup,2023-08-09,Actual,44.44
Citigroup,2023-08-10,Actual,44.34
Citigroup,2023-08-11,Actual,44.57
Citigroup,2023-08-14,Actual,44.1
Citigroup,2023-08-15,Actual,43.21
Citigroup,2023-08-16,Actual,42.64
Citigroup,2023-08-17,Actual,42.46
Citigroup,2023-08-18,Actual,42.25
Citigroup,2023-08-21,Actual,42.07
Citigroup,2023-08-22,Actual,41.02
Citigroup,2023-08-23,Actual,41.08
Citigroup,2023-08-24,Actual,41.08
Citigroup,2023-08-25,Actual,41.24
Citigroup,2023-08-28,Actual,41.32
Citigroup,2023-08-29,Actual,41.72
Citigroup,2023-08-30,Actual,41.37
Citigroup,2023-08-31,Actual,41.29
Citigroup,2023-09-01,Actual,41.59
Citigroup,2023-09-05,Actual,41.36
Citigroup,2023-09-06,Actual,41.37
Citigroup,2023-09-07,Actual,40.73
Citigroup,2023-09-08,Actual,40.59
Citigroup,2023-09-11,Actual,40.59
Citigroup,2023-09-12,Actual,41.68
Citigroup,2023-09-13,Actual,42.37
Citigroup,2023-09-14,Actual,43.14
Citigroup,2023-09-15,Actual,42.71
Citigroup,2023-09-18,Actual,42.64
Citigroup,2023-09-19,Actual,42.68
Citigroup,2023-09-20,Actual,42.3
Citigroup,2023-09-21,Actual,41.71
Citigroup,2023-09-22,Actual,40.92
Citigroup,2023-09-25,Actual,41.02
Citigroup,2023-09-26,Actual,40.22
Citigroup,2023-09-27,Actual,40.46
Citigroup,2023-09-28,Actual,41.2
Citigroup,2023-09-29,Actual,41.13
Citigroup,2023-10-02,Actual,40.5
Citigroup,2023-10-03,Actual,39.86
Citigroup,2023-10-04,Actual,39.81
Citigroup,2023-10-05,Actual,39.88
Citigroup,2023-10-06,Actual,40.57
Citigroup,2023-10-09,Actual,40.74
Citigroup,2023-10-10,Actual,41.44
Citigroup,2023-10-11,Actual,41.53
Citigroup,2023-10-12,Actual,41.53
Citigroup,2023-10-13,Actual,41.43
Citigroup,2023-10-16,Actual,40.95
Citigroup,2023-10-17,Actual,41.2
Citigroup,2023-10-18,Actual,40.47
Citigroup,2023-10-19,Actual,40.06
Citigroup,2023-10-20,Actual,39.68
Citigroup,2023-10-23,Actual,38.89
Citigroup,2023-10-24,Actual,38.93
Citigroup,2023-10-25,Actual,38.61
Citigroup,2023-10-26,Actual,39.34
Citigroup,2023-10-27,Actual,38.24
Citigroup,2023-10-30,Actual,38.93
Citigroup,2023-10-31,Actual,39.49
Citigroup,2023-11-01,Actual,39.6
Citigroup,2023-11-02,Actual,41.35
Citigroup,2023-11-03,Actual,42.26
Citigroup,2023-11-06,Actual,42.04
Citigroup,2023-11-07,Actual,41.96
Citigroup,2023-11-08,Actual,41.82
Citigroup,2023-11-09,Actual,41.5
Citigroup,2023-11-10,Actual,42.08
Citigroup,2023-11-13,Actual,42.7
Citigroup,2023-11-14,Actual,44.36
Citigroup,2023-11-15,Actual,44.88
Citigroup,2023-11-16,Actual,44.67
Citigroup,2023-11-17,Actual,45.36
Citigroup,2023-11-20,Actual,45.26
Citigroup,2023-11-21,Actual,45.09
Citigroup,2023-11-22,Actual,45.02
Citigroup,2023-11-24,Actual,45.23
Citigroup,2023-11-27,Actual,45.08
Citigroup,2023-11-28,Actual,44.86
Citigroup,2023-11-29,Actual,45.75
Citigroup,2023-11-30,Actual,46.1
Citigroup,2023-12-01,Actual,47.23
Citigroup,2023-12-04,Actual,47.37
Citigroup,2023-12-05,Actual,46.7
Citigroup,2023-12-06,Actual,47.86
Citigroup,2023-12-07,Actual,48.5
Citigroup,2023-12-08,Actual,48.89
Citigroup,2023-12-11,Actual,48.15
Citigroup,2023-12-12,Actual,48.06
Citigroup,2023-12-13,Actual,49.34
Citigroup,2023-12-14,Actual,50.24
Citigroup,2023-12-15,Actual,49.83
Citigroup,2023-12-18,Actual,49.66
Citigroup,2023-12-19,Actual,50.93
Citigroup,2023-12-20,Actual,50.07
Citigroup,2023-12-21,Actual,50.6
Citigroup,2023-12-22,Actual,50.86
Citigroup,2023-12-26,Actual,51.34
Citigroup,2023-12-27,Actual,51.46
Citigroup,2023-12-28,Actual,51.52
Citigroup,2023-12-29,Actual,51.44
Citigroup,2024-01-02,Actual,53.04
Citigroup,2024-01-03,Actual,53.64
Citigroup,2024-01-04,Actual,53.77
Citigroup,2024-01-05,Actual,54.33
Citigroup,2024-01-08,Actual,54.01
Citigroup,2024-01-09,Actual,53.48
Citigroup,2024-01-10,Actual,53.02
Citigroup,2024-01-11,Actual,52.08
Citigroup,2024-01-12,Actual,52.62
Citigroup,2024-01-16,Actual,51.87
Citigroup,2024-01-17,Actual,51.36
Citigroup,2024-01-18,Actual,51.11
Citigroup,2024-01-19,Actual,51.52
Citigroup,2024-01-22,Actual,52.84
Citigroup,2024-01-23,Actual,53.3
Citigroup,2024-01-24,Actual,53.26
Citigroup,2024-01-25,Actual,53.73
Citigroup,2024-01-26,Actual,53.67
Citigroup,2024-01-29,Actual,54.11
Citigroup,2024-01-30,Actual,57.09
Citigroup,2024-01-31,Actual,56.17
Citigroup,2024-02-01,Actual,56.06
Citigroup,2024-02-02,Actual,55.54
Citigroup,2024-02-05,Actual,54.5
Citigroup,2024-02-06,Actual,54.35
Citigroup,2024-02-07,Actual,54.54
Citigroup,2024-02-08,Actual,54.29
Citigroup,2024-02-09,Actual,53.99
Citigroup,2024-02-12,Actual,53.92
Citigroup,2024-02-13,Actual,52.76
Citigroup,2024-02-14,Actual,53.98
Citigroup,2024-02-15,Actual,55.21
Citigroup,2024-02-16,Actual,54.85
Citigroup,2024-02-20,Actual,55.42
Citigroup,2024-02-21,Actual,55.33
Citigroup,2024-02-22,Actual,55.9
Citigroup,2024-02-23,Actual,55.93
Citigroup,2024-02-26,Actual,55.36
Citigroup,2024-02-27,Actual,55.71
Citigroup,2024-02-28,Actual,55.05
Citigroup,2024-02-29,Actual,55.49
Citigroup,2024-03-01,Actual,55.6
Citigroup,2024-03-04,Actual,56.14
Citigroup,2024-03-05,Actual,56.26
Citigroup,2024-03-06,Actual,57.29
Citigroup,2024-03-07,Actual,57.72
Citigroup,2024-03-08,Actual,57.51
Citigroup,2024-03-11,Actual,57.41
Citigroup,2024-03-12,Actual,57.45
Citigroup,2024-03-13,Actual,57.76
Citigroup,2024-03-14,Actual,57.09
Citigroup,2024-03-15,Actual,57.61
Citigroup,2024-03-18,Actual,58.63
Citigroup,2024-03-19,Actual,58.86
Citigroup,2024-03-20,Actual,60.13
Citigroup,2024-03-21,Actual,61.33
Citigroup,2024-03-22,Actual,60.82
Citigroup,2024-03-25,Actual,60.95
Citigroup,2024-03-26,Actual,61.66
Citigroup,2024-03-27,Actual,62.75
Citigroup,2024-03-28,Actual,63.24
Citigroup,2024-04-01,Actual,63.46
Citigroup,2024-04-02,Actual,62.84
Citigroup,2024-04-03,Actual,61.69
Citigroup,2024-04-04,Actual,60.91
Citigroup,2024-04-05,Actual,61.6
Citigroup,2024-04-08,Actual,61.73
